10.1016/j.dib.2022.108015,"Millán-Perez Peña, Lourdes",13,14,1
10.1016/j.dib.2022.108015,"Leon-Chavez, Bertha Alicia",14,15,1
10.1016/j.dib.2018.11.131,"Mansuy, Nicolas",1,1,0
10.1016/j.dib.2018.11.131,"Valeria, Osvaldo",2,2,0
10.1016/j.dib.2018.11.131,"Laamrani, Ahmed",3,3,0
10.1016/j.dib.2018.11.131,"Fenton, Nicole",4,4,0
10.1016/j.dib.2018.11.131,"Guindon, Luc",5,5,0
10.1016/j.dib.2018.11.131,"Bergeron, Yves",6,6,0
10.1016/j.dib.2018.11.131,"Beaudoin, André",7,7,0
10.1016/j.dib.2018.11.131,"Légaré, Sonia",8,8,0
10.1016/j.dib.2019.104768,"Bocci, Maria Grazia",1,1,0
10.1016/j.dib.2019.104768,"Nardi, Giuseppe",2,2,0
10.1016/j.dib.2019.104768,"Veronesi, Giovanni",3,3,0
10.1016/j.dib.2019.104768,"Rondinelli, Maria Beatrice",4,4,0
10.1016/j.dib.2019.104768,"Palma, Antonella",5,5,0
10.1016/j.dib.2019.104768,"Fiore, Valentina",6,6,0
10.1016/j.dib.2019.104768,"De Candia, Erica",7,7,0
10.1016/j.dib.2019.104768,"Bianchi, Maria",8,8,0
10.1016/j.dib.2019.104768,"Barelli, Roberta",9,9,0
10.1016/j.dib.2019.104768,"Cutuli, Salvatore Lucio",13,11,-2
10.1016/j.dib.2019.104768,"Mercurio, Giovanna",14,12,-2
10.1016/j.dib.2019.104768,"Caricato, Anselmo",15,13,-2
10.1016/j.dib.2019.104768,"Grieco, Domenico Luca",16,14,-2
10.1016/j.dib.2019.104768,"Antonelli, Massimo",17,15,-2
10.1016/j.dib.2019.104768,"Cingolani, Emiliano",18,16,-2
10.1016/j.dib.2019.104768,"Maresca, Maddalena",19,17,-2
10.1016/j.dib.2016.06.040,"Anagnostopoulos, Athanasios K.",1,1,0
10.1016/j.dib.2016.06.040,"Katsafadou, Angeliki I.",2,2,0
10.1016/j.dib.2016.06.040,"Pierros, Vasileios",3,3,0
